ID	SENTENCE_ID	YEAR	TEXT	GENRE	CLAUSE_TYPE	SUBJTOP-V	V-SUBJTOP	XP-V-SUBJTOP
8066	1628.OLAFUREGILS.BIO-TRA,.288	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8067	1628.OLAFUREGILS.BIO-TRA,.308	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8068	1628.OLAFUREGILS.BIO-TRA,.311	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8069	1628.OLAFUREGILS.BIO-TRA,.313	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8070	1628.OLAFUREGILS.BIO-TRA,.322	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8071	1628.OLAFUREGILS.BIO-TRA,.325	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8072	1628.OLAFUREGILS.BIO-TRA,.328	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8073	1628.OLAFUREGILS.BIO-TRA,.330	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8074	1628.OLAFUREGILS.BIO-TRA,.333	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8075	1628.OLAFUREGILS.BIO-TRA,.334	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8076	1628.OLAFUREGILS.BIO-TRA,.337	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8077	1628.OLAFUREGILS.BIO-TRA,.340	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8078	1628.OLAFUREGILS.BIO-TRA,.347	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8079	1628.OLAFUREGILS.BIO-TRA,.350	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8080	1628.OLAFUREGILS.BIO-TRA,.353	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8081	1628.OLAFUREGILS.BIO-TRA,.360	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8082	1628.OLAFUREGILS.BIO-TRA,.376	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8083	1628.OLAFUREGILS.BIO-TRA,.383	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8084	1628.OLAFUREGILS.BIO-TRA,.385	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8085	1628.OLAFUREGILS.BIO-TRA,.38	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8086	1628.OLAFUREGILS.BIO-TRA,.403	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8087	1628.OLAFUREGILS.BIO-TRA,.406	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8088	1628.OLAFUREGILS.BIO-TRA,.420	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8089	1628.OLAFUREGILS.BIO-TRA,.444	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8090	1628.OLAFUREGILS.BIO-TRA,.464	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8091	1628.OLAFUREGILS.BIO-TRA,.469	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8092	1628.OLAFUREGILS.BIO-TRA,.472	1628	OLAFUREGILS	BIO	IP-MAT-SPE	1	0	0
8093	1628.OLAFUREGILS.BIO-TRA,.479	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8094	1628.OLAFUREGILS.BIO-TRA,.483	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8095	1628.OLAFUREGILS.BIO-TRA,.489	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8096	1628.OLAFUREGILS.BIO-TRA,.498	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8097	1628.OLAFUREGILS.BIO-TRA,.499	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8098	1628.OLAFUREGILS.BIO-TRA,.504	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8099	1628.OLAFUREGILS.BIO-TRA,.505	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8100	1628.OLAFUREGILS.BIO-TRA,.506	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8101	1628.OLAFUREGILS.BIO-TRA,.513	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8102	1628.OLAFUREGILS.BIO-TRA,.516	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8103	1628.OLAFUREGILS.BIO-TRA,.517	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8104	1628.OLAFUREGILS.BIO-TRA,.518	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8105	1628.OLAFUREGILS.BIO-TRA,.524	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8106	1628.OLAFUREGILS.BIO-TRA,.529	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8107	1628.OLAFUREGILS.BIO-TRA,.535	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8108	1628.OLAFUREGILS.BIO-TRA,.53	1628	OLAFUREGILS	BIO	IP-MAT-SPE	1	0	0
8109	1628.OLAFUREGILS.BIO-TRA,.543	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8110	1628.OLAFUREGILS.BIO-TRA,.545	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8111	1628.OLAFUREGILS.BIO-TRA,.548	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8112	1628.OLAFUREGILS.BIO-TRA,.552	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8113	1628.OLAFUREGILS.BIO-TRA,.556	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8114	1628.OLAFUREGILS.BIO-TRA,.557	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8115	1628.OLAFUREGILS.BIO-TRA,.563	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8116	1628.OLAFUREGILS.BIO-TRA,.575	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8117	1628.OLAFUREGILS.BIO-TRA,.579	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8118	1628.OLAFUREGILS.BIO-TRA,.586	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8119	1628.OLAFUREGILS.BIO-TRA,.591	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8120	1628.OLAFUREGILS.BIO-TRA,.5	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8121	1628.OLAFUREGILS.BIO-TRA,.600	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8122	1628.OLAFUREGILS.BIO-TRA,.601	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8123	1628.OLAFUREGILS.BIO-TRA,.608	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8124	1628.OLAFUREGILS.BIO-TRA,.612	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8125	1628.OLAFUREGILS.BIO-TRA,.614	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8126	1628.OLAFUREGILS.BIO-TRA,.616	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8127	1628.OLAFUREGILS.BIO-TRA,.621	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8128	1628.OLAFUREGILS.BIO-TRA,.628	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8129	1628.OLAFUREGILS.BIO-TRA,.62	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8130	1628.OLAFUREGILS.BIO-TRA,.633	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8131	1628.OLAFUREGILS.BIO-TRA,.644	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8132	1628.OLAFUREGILS.BIO-TRA,.663	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8133	1628.OLAFUREGILS.BIO-TRA,.665	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8134	1628.OLAFUREGILS.BIO-TRA,.667	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8135	1628.OLAFUREGILS.BIO-TRA,.672	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8136	1628.OLAFUREGILS.BIO-TRA,.676	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8137	1628.OLAFUREGILS.BIO-TRA,.679	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8138	1628.OLAFUREGILS.BIO-TRA,.683	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8139	1628.OLAFUREGILS.BIO-TRA,.686	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8140	1628.OLAFUREGILS.BIO-TRA,.695	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8141	1628.OLAFUREGILS.BIO-TRA,.704	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8142	1628.OLAFUREGILS.BIO-TRA,.705	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8143	1628.OLAFUREGILS.BIO-TRA,.714	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8144	1628.OLAFUREGILS.BIO-TRA,.721	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8145	1628.OLAFUREGILS.BIO-TRA,.722	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8146	1628.OLAFUREGILS.BIO-TRA,.725	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8147	1628.OLAFUREGILS.BIO-TRA,.729	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8148	1628.OLAFUREGILS.BIO-TRA,.753	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8149	1628.OLAFUREGILS.BIO-TRA,.761	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8150	1628.OLAFUREGILS.BIO-TRA,.765	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8151	1628.OLAFUREGILS.BIO-TRA,.768	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8152	1628.OLAFUREGILS.BIO-TRA,.770	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8153	1628.OLAFUREGILS.BIO-TRA,.772	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8154	1628.OLAFUREGILS.BIO-TRA,.774	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8155	1628.OLAFUREGILS.BIO-TRA,.781	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8156	1628.OLAFUREGILS.BIO-TRA,.788	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8157	1628.OLAFUREGILS.BIO-TRA,.789	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8158	1628.OLAFUREGILS.BIO-TRA,.794	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8159	1628.OLAFUREGILS.BIO-TRA,.806	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8160	1628.OLAFUREGILS.BIO-TRA,.814	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8161	1628.OLAFUREGILS.BIO-TRA,.815	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8162	1628.OLAFUREGILS.BIO-TRA,.815	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8163	1628.OLAFUREGILS.BIO-TRA,.820	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8164	1628.OLAFUREGILS.BIO-TRA,.821	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8165	1628.OLAFUREGILS.BIO-TRA,.823	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8166	1628.OLAFUREGILS.BIO-TRA,.823	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8167	1628.OLAFUREGILS.BIO-TRA,.829	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8168	1628.OLAFUREGILS.BIO-TRA,.831	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8169	1628.OLAFUREGILS.BIO-TRA,.834	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8170	1628.OLAFUREGILS.BIO-TRA,.836	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8171	1628.OLAFUREGILS.BIO-TRA,.838	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8172	1628.OLAFUREGILS.BIO-TRA,.840	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8173	1628.OLAFUREGILS.BIO-TRA,.842	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8174	1628.OLAFUREGILS.BIO-TRA,.843	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8175	1628.OLAFUREGILS.BIO-TRA,.845	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8176	1628.OLAFUREGILS.BIO-TRA,.847	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8177	1628.OLAFUREGILS.BIO-TRA,.848	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8178	1628.OLAFUREGILS.BIO-TRA,.852	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8179	1628.OLAFUREGILS.BIO-TRA,.854	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8180	1628.OLAFUREGILS.BIO-TRA,.857	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8181	1628.OLAFUREGILS.BIO-TRA,.869	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8182	1628.OLAFUREGILS.BIO-TRA,.86	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8183	1628.OLAFUREGILS.BIO-TRA,.876	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8184	1628.OLAFUREGILS.BIO-TRA,.879	1628	OLAFUREGILS	BIO	IP-MAT-SPE	1	0	0
8185	1628.OLAFUREGILS.BIO-TRA,.883	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8186	1628.OLAFUREGILS.BIO-TRA,.884	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8187	1628.OLAFUREGILS.BIO-TRA,.889	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8188	1628.OLAFUREGILS.BIO-TRA,.902	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8189	1628.OLAFUREGILS.BIO-TRA,.905	1628	OLAFUREGILS	BIO	IP-MAT	1	0	0
8190	1628.OLAFUREGILS.BIO-TRA,.9	1628	OLAFUREGILS	BIO	IP-MAT	0	0	1
8191	1630.GERHARD.REL-OTH,.104	1630	GERHARD	REL	IP-MAT	1	0	0
8192	1630.GERHARD.REL-OTH,.10	1630	GERHARD	REL	IP-MAT	0	0	1
8193	1630.GERHARD.REL-OTH,.110	1630	GERHARD	REL	IP-MAT	1	0	0
8194	1630.GERHARD.REL-OTH,.112	1630	GERHARD	REL	IP-MAT	1	0	0
8195	1630.GERHARD.REL-OTH,.113	1630	GERHARD	REL	IP-MAT	0	0	1
8196	1630.GERHARD.REL-OTH,.114	1630	GERHARD	REL	IP-MAT	1	0	0
8197	1630.GERHARD.REL-OTH,.115	1630	GERHARD	REL	IP-MAT	1	0	0
8198	1630.GERHARD.REL-OTH,.119	1630	GERHARD	REL	IP-MAT	1	0	0
8199	1630.GERHARD.REL-OTH,.11	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8200	1630.GERHARD.REL-OTH,.120	1630	GERHARD	REL	IP-MAT	0	0	1
8201	1630.GERHARD.REL-OTH,.138	1630	GERHARD	REL	IP-MAT	0	0	1
8202	1630.GERHARD.REL-OTH,.139	1630	GERHARD	REL	IP-MAT	0	0	1
8203	1630.GERHARD.REL-OTH,.142	1630	GERHARD	REL	IP-MAT-SPE	0	0	1
8204	1630.GERHARD.REL-OTH,.15	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8205	1630.GERHARD.REL-OTH,.181	1630	GERHARD	REL	IP-MAT-SPE	0	1	0
8206	1630.GERHARD.REL-OTH,.184	1630	GERHARD	REL	IP-MAT	0	0	1
8207	1630.GERHARD.REL-OTH,.197	1630	GERHARD	REL	IP-MAT	0	0	1
8208	1630.GERHARD.REL-OTH,.198	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8209	1630.GERHARD.REL-OTH,.200	1630	GERHARD	REL	IP-MAT-SPE	0	0	1
8210	1630.GERHARD.REL-OTH,.210	1630	GERHARD	REL	IP-MAT	0	0	1
8211	1630.GERHARD.REL-OTH,.219	1630	GERHARD	REL	IP-MAT	1	0	0
8212	1630.GERHARD.REL-OTH,.228	1630	GERHARD	REL	IP-MAT	0	0	1
8213	1630.GERHARD.REL-OTH,.230	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8214	1630.GERHARD.REL-OTH,.235	1630	GERHARD	REL	IP-MAT	1	0	0
8215	1630.GERHARD.REL-OTH,.240	1630	GERHARD	REL	IP-MAT	1	0	0
8216	1630.GERHARD.REL-OTH,.248	1630	GERHARD	REL	IP-MAT	1	0	0
8217	1630.GERHARD.REL-OTH,.249	1630	GERHARD	REL	IP-MAT	1	0	0
8218	1630.GERHARD.REL-OTH,.24	1630	GERHARD	REL	IP-MAT	1	0	0
8219	1630.GERHARD.REL-OTH,.250	1630	GERHARD	REL	IP-MAT	1	0	0
8220	1630.GERHARD.REL-OTH,.251	1630	GERHARD	REL	IP-MAT	0	0	1
8221	1630.GERHARD.REL-OTH,.258	1630	GERHARD	REL	IP-MAT	0	0	1
8222	1630.GERHARD.REL-OTH,.264	1630	GERHARD	REL	IP-MAT	0	0	1
8223	1630.GERHARD.REL-OTH,.278	1630	GERHARD	REL	IP-MAT	1	0	0
8224	1630.GERHARD.REL-OTH,.28	1630	GERHARD	REL	IP-MAT	1	0	0
8225	1630.GERHARD.REL-OTH,.298	1630	GERHARD	REL	IP-MAT	0	0	1
8226	1630.GERHARD.REL-OTH,.29	1630	GERHARD	REL	IP-MAT	1	0	0
8227	1630.GERHARD.REL-OTH,.300	1630	GERHARD	REL	IP-MAT	0	0	1
8228	1630.GERHARD.REL-OTH,.310	1630	GERHARD	REL	IP-MAT	0	0	1
8229	1630.GERHARD.REL-OTH,.311	1630	GERHARD	REL	IP-MAT	0	0	1
8230	1630.GERHARD.REL-OTH,.312	1630	GERHARD	REL	IP-MAT	0	0	1
8231	1630.GERHARD.REL-OTH,.31	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8232	1630.GERHARD.REL-OTH,.321	1630	GERHARD	REL	IP-MAT	0	0	1
8233	1630.GERHARD.REL-OTH,.328	1630	GERHARD	REL	IP-MAT	0	0	1
8234	1630.GERHARD.REL-OTH,.331	1630	GERHARD	REL	IP-MAT	1	0	0
8235	1630.GERHARD.REL-OTH,.336	1630	GERHARD	REL	IP-MAT	1	0	0
8236	1630.GERHARD.REL-OTH,.338	1630	GERHARD	REL	IP-MAT	1	0	0
8237	1630.GERHARD.REL-OTH,.33	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8238	1630.GERHARD.REL-OTH,.352	1630	GERHARD	REL	IP-MAT	1	0	0
8239	1630.GERHARD.REL-OTH,.355	1630	GERHARD	REL	IP-MAT	0	0	1
8240	1630.GERHARD.REL-OTH,.356	1630	GERHARD	REL	IP-MAT	1	0	0
8241	1630.GERHARD.REL-OTH,.357	1630	GERHARD	REL	IP-MAT	1	0	0
8242	1630.GERHARD.REL-OTH,.358	1630	GERHARD	REL	IP-MAT	1	0	0
8243	1630.GERHARD.REL-OTH,.359	1630	GERHARD	REL	IP-MAT	1	0	0
8244	1630.GERHARD.REL-OTH,.35	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8245	1630.GERHARD.REL-OTH,.360	1630	GERHARD	REL	IP-MAT	1	0	0
8246	1630.GERHARD.REL-OTH,.361	1630	GERHARD	REL	IP-MAT	1	0	0
8247	1630.GERHARD.REL-OTH,.367	1630	GERHARD	REL	IP-MAT	1	0	0
8248	1630.GERHARD.REL-OTH,.369	1630	GERHARD	REL	IP-MAT	1	0	0
8249	1630.GERHARD.REL-OTH,.371	1630	GERHARD	REL	IP-MAT	1	0	0
8250	1630.GERHARD.REL-OTH,.373	1630	GERHARD	REL	IP-MAT	1	0	0
8251	1630.GERHARD.REL-OTH,.377	1630	GERHARD	REL	IP-MAT	1	0	0
8252	1630.GERHARD.REL-OTH,.379	1630	GERHARD	REL	IP-MAT	1	0	0
8253	1630.GERHARD.REL-OTH,.380	1630	GERHARD	REL	IP-MAT	0	0	1
8254	1630.GERHARD.REL-OTH,.381	1630	GERHARD	REL	IP-MAT	1	0	0
8255	1630.GERHARD.REL-OTH,.382	1630	GERHARD	REL	IP-MAT	0	0	1
8256	1630.GERHARD.REL-OTH,.383	1630	GERHARD	REL	IP-MAT	0	0	1
8257	1630.GERHARD.REL-OTH,.384	1630	GERHARD	REL	IP-MAT	0	0	1
8258	1630.GERHARD.REL-OTH,.385	1630	GERHARD	REL	IP-MAT	0	0	1
8259	1630.GERHARD.REL-OTH,.386	1630	GERHARD	REL	IP-MAT	1	0	0
8260	1630.GERHARD.REL-OTH,.387	1630	GERHARD	REL	IP-MAT	0	0	1
8261	1630.GERHARD.REL-OTH,.38	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8262	1630.GERHARD.REL-OTH,.390	1630	GERHARD	REL	IP-MAT	0	0	1
8263	1630.GERHARD.REL-OTH,.391	1630	GERHARD	REL	IP-MAT	0	0	1
8264	1630.GERHARD.REL-OTH,.392	1630	GERHARD	REL	IP-MAT	1	0	0
8265	1630.GERHARD.REL-OTH,.393	1630	GERHARD	REL	IP-MAT	0	0	1
8266	1630.GERHARD.REL-OTH,.41	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8267	1630.GERHARD.REL-OTH,.41	1630	GERHARD	REL	IP-MAT	1	0	0
8268	1630.GERHARD.REL-OTH,.423	1630	GERHARD	REL	IP-MAT	1	0	0
8269	1630.GERHARD.REL-OTH,.425	1630	GERHARD	REL	IP-MAT	1	0	0
8270	1630.GERHARD.REL-OTH,.429	1630	GERHARD	REL	IP-MAT	1	0	0
8271	1630.GERHARD.REL-OTH,.42	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8272	1630.GERHARD.REL-OTH,.42	1630	GERHARD	REL	IP-MAT	1	0	0
8273	1630.GERHARD.REL-OTH,.432	1630	GERHARD	REL	IP-MAT	0	0	1
8274	1630.GERHARD.REL-OTH,.43	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8275	1630.GERHARD.REL-OTH,.44	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8276	1630.GERHARD.REL-OTH,.44	1630	GERHARD	REL	IP-MAT	1	0	0
8277	1630.GERHARD.REL-OTH,.451	1630	GERHARD	REL	IP-MAT	1	0	0
8278	1630.GERHARD.REL-OTH,.461	1630	GERHARD	REL	IP-MAT	1	0	0
8279	1630.GERHARD.REL-OTH,.467	1630	GERHARD	REL	IP-MAT	0	0	1
8280	1630.GERHARD.REL-OTH,.46	1630	GERHARD	REL	IP-MAT-SPE	0	0	1
8281	1630.GERHARD.REL-OTH,.47	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8282	1630.GERHARD.REL-OTH,.47	1630	GERHARD	REL	IP-MAT	1	0	0
8283	1630.GERHARD.REL-OTH,.484	1630	GERHARD	REL	IP-MAT	1	0	0
8284	1630.GERHARD.REL-OTH,.487	1630	GERHARD	REL	IP-MAT	1	0	0
8285	1630.GERHARD.REL-OTH,.488	1630	GERHARD	REL	IP-MAT	1	0	0
8286	1630.GERHARD.REL-OTH,.48	1630	GERHARD	REL	IP-MAT-SPE	1	0	0
8287	1630.GERHARD.REL-OTH,.48	1630	GERHARD	REL	IP-MAT	1	0	0
8288	1630.GERHARD.REL-OTH,.496	1630	GERHARD	REL	IP-MAT-SPE	0	0	1
8289	1630.GERHARD.REL-OTH,.4	1630	GERHARD	REL	IP-MAT	1	0	0
8290	1630.GERHARD.REL-OTH,.505	1630	GERHARD	REL	IP-MAT	1	0	0
8291	1630.GERHARD.REL-OTH,.508	1630	GERHARD	REL	IP-MAT	1	0	0
8292	1630.GERHARD.REL-OTH,.510	1630	GERHARD	REL	IP-MAT	1	0	0
8293	1630.GERHARD.REL-OTH,.511	1630	GERHARD	REL	IP-MAT	1	0	0
8294	1630.GERHARD.REL-OTH,.513	1630	GERHARD	REL	IP-MAT	1	0	0
8295	1630.GERHARD.REL-OTH,.514	1630	GERHARD	REL	IP-MAT	1	0	0
8296	1630.GERHARD.REL-OTH,.515	1630	GERHARD	REL	IP-MAT	1	0	0
8297	1630.GERHARD.REL-OTH,.516	1630	GERHARD	REL	IP-MAT	1	0	0
8298	1630.GERHARD.REL-OTH,.517	1630	GERHARD	REL	IP-MAT	1	0	0
8299	1630.GERHARD.REL-OTH,.519	1630	GERHARD	REL	IP-MAT	1	0	0
8300	1630.GERHARD.REL-OTH,.51	1630	GERHARD	REL	IP-MAT	0	0	1
8301	1630.GERHARD.REL-OTH,.520	1630	GERHARD	REL	IP-MAT	1	0	0
8302	1630.GERHARD.REL-OTH,.521	1630	GERHARD	REL	IP-MAT	1	0	0
8303	1630.GERHARD.REL-OTH,.522	1630	GERHARD	REL	IP-MAT	1	0	0
8304	1630.GERHARD.REL-OTH,.523	1630	GERHARD	REL	IP-MAT	1	0	0
8305	1630.GERHARD.REL-OTH,.524	1630	GERHARD	REL	IP-MAT	1	0	0
8306	1630.GERHARD.REL-OTH,.525	1630	GERHARD	REL	IP-MAT	1	0	0
8307	1630.GERHARD.REL-OTH,.526	1630	GERHARD	REL	IP-MAT	1	0	0
8308	1630.GERHARD.REL-OTH,.527	1630	GERHARD	REL	IP-MAT	1	0	0
8309	1630.GERHARD.REL-OTH,.528	1630	GERHARD	REL	IP-MAT	1	0	0
8310	1630.GERHARD.REL-OTH,.529	1630	GERHARD	REL	IP-MAT	1	0	0
8311	1630.GERHARD.REL-OTH,.52	1630	GERHARD	REL	IP-MAT	1	0	0
8312	1630.GERHARD.REL-OTH,.531	1630	GERHARD	REL	IP-MAT	1	0	0
8313	1630.GERHARD.REL-OTH,.532	1630	GERHARD	REL	IP-MAT	1	0	0
8314	1630.GERHARD.REL-OTH,.533	1630	GERHARD	REL	IP-MAT	1	0	0
8315	1630.GERHARD.REL-OTH,.535	1630	GERHARD	REL	IP-MAT	1	0	0
8316	1630.GERHARD.REL-OTH,.537	1630	GERHARD	REL	IP-MAT	1	0	0
8317	1630.GERHARD.REL-OTH,.53	1630	GERHARD	REL	IP-MAT	0	0	1
8318	1630.GERHARD.REL-OTH,.54	1630	GERHARD	REL	IP-MAT	0	0	1
8319	1630.GERHARD.REL-OTH,.555	1630	GERHARD	REL	IP-MAT	1	0	0
8320	1630.GERHARD.REL-OTH,.560	1630	GERHARD	REL	IP-MAT	0	0	1
8321	1630.GERHARD.REL-OTH,.561	1630	GERHARD	REL	IP-MAT	0	0	1
8322	1630.GERHARD.REL-OTH,.573	1630	GERHARD	REL	IP-MAT	1	0	0
8323	1630.GERHARD.REL-OTH,.574	1630	GERHARD	REL	IP-MAT	0	0	1
8324	1630.GERHARD.REL-OTH,.579	1630	GERHARD	REL	IP-MAT	0	0	1
8325	1630.GERHARD.REL-OTH,.580	1630	GERHARD	REL	IP-MAT	1	0	0
8326	1630.GERHARD.REL-OTH,.581	1630	GERHARD	REL	IP-MAT	1	0	0
8327	1630.GERHARD.REL-OTH,.583	1630	GERHARD	REL	IP-MAT	0	0	1
8328	1630.GERHARD.REL-OTH,.594	1630	GERHARD	REL	IP-MAT	1	0	0
8329	1630.GERHARD.REL-OTH,.596	1630	GERHARD	REL	IP-MAT	1	0	0
8330	1630.GERHARD.REL-OTH,.597	1630	GERHARD	REL	IP-MAT	1	0	0
8331	1630.GERHARD.REL-OTH,.598	1630	GERHARD	REL	IP-MAT	1	0	0
8332	1630.GERHARD.REL-OTH,.599	1630	GERHARD	REL	IP-MAT	1	0	0
